age,gender,daily_social_media_time,social_platform_preference,stress_level,sleep_hours,days_feeling_burnout_per_month
18,Female,0.0,Telegram,3.0,6.0,16
42,Male,2.26,Telegram,9.0,6.49,30
24,Male,1.55,TikTok,6.0,5.41,15
61,Male,0.57,Twitter,6.0,7.99,7
59,Male,4.18,TikTok,8.0,6.29,28
46,Male,2.76,Telegram,8.0,6.08,4
48,Female,3.55,TikTok,3.0,7.46,6
61,Male,3.03,Telegram,3.0,9.29,18
60,Female,3.03,Instagram,10.0,6.09,15
53,Male,1.62,Instagram,7.0,6.32,21
36,Male,1.1,Twitter,8.0,6.89,3
23,Male,0.0,TikTok,8.0,7.04,31
42,Male,2.73,Instagram,9.0,7.98,31
48,Male,4.8,Telegram,3.0,5.75,3
26,Female,0.0,Twitter,5.0,5.43,19
37,Other,4.65,Facebook,2.0,9.12,30
27,Male,4.28,Telegram,1.0,5.62,1
54,Male,3.03,Facebook,6.0,5.12,23
44,Male,1.86,Instagram,3.0,6.83,5
19,Female,4.02,Facebook,7.0,4.73,14
38,Male,3.23,Facebook,6.0,3.0,27
50,Male,3.33,TikTok,7.0,5.91,15
41,Male,5.13,TikTok,4.0,6.94,18
61,Female,1.68,Facebook,3.0,4.69,5
59,Male,4.1,Facebook,2.0,3.97,31
51,Female,3.03,Facebook,6.0,5.91,3
26,Female,1.69,Facebook,10.0,8.89,29
19,Female,2.22,Twitter,6.0,8.42,28
47,Male,0.0,Telegram,10.0,6.49,21
39,Female,2.89,Twitter,9.0,6.86,17
63,Male,3.03,Telegram,3.0,5.84,1
28,Other,4.17,Instagram,7.0,6.26,29
60,Male,0.99,Instagram,4.0,4.91,2
34,Male,3.03,Facebook,10.0,5.33,29
53,Male,1.59,TikTok,4.0,8.97,11
30,Female,4.91,Facebook,2.0,3.69,13
24,Male,0.0,Twitter,3.0,5.82,15
33,Male,1.0,Twitter,8.0,10.0,5
50,Male,3.22,Telegram,10.0,7.6,11
62,Male,2.96,Telegram,4.0,7.7,1
18,Female,0.0,Twitter,6.0,6.11,14
28,Male,5.62,Telegram,8.0,6.5,7
23,Female,1.1,Twitter,3.0,6.5,0
37,Female,3.03,TikTok,6.0,7.81,1
52,Female,3.03,TikTok,10.0,8.14,21
61,Male,2.48,Facebook,7.0,6.5,30
54,Male,4.81,Instagram,1.0,8.42,4
58,Female,4.98,TikTok,5.0,7.24,0
43,Female,5.39,Twitter,3.0,5.37,9
29,Male,0.0,Facebook,4.0,8.08,15
47,Female,2.85,Telegram,6.0,6.18,22
44,Male,3.67,Telegram,9.0,7.96,19
59,Female,4.81,Instagram,2.0,6.43,11
36,Female,1.86,Facebook,4.0,6.57,1
22,Male,3.03,Telegram,9.0,6.6,22
22,Male,3.03,Twitter,3.0,6.53,20
58,Male,0.35,Telegram,7.0,7.05,9
44,Male,0.31,TikTok,2.0,8.38,4
45,Female,5.61,Facebook,10.0,8.48,5
43,Female,7.01,Telegram,7.0,7.01,6
44,Female,1.15,Facebook,3.0,4.03,0
59,Female,4.07,Instagram,9.0,8.37,23
38,Male,2.72,TikTok,5.0,6.64,1
18,Male,0.01,Telegram,1.0,7.67,4
45,Female,4.65,TikTok,3.0,6.45,22
65,Female,2.95,Facebook,6.0,5.31,4
32,Female,0.0,Twitter,9.0,6.25,7
34,Other,3.99,Instagram,2.0,7.54,12
43,Male,6.16,Instagram,7.0,6.29,17
37,Female,0.26,TikTok,5.0,3.65,11
42,Female,0.62,Telegram,2.0,6.5,17
30,Male,3.6,Twitter,7.0,5.18,15
50,Male,5.21,TikTok,5.0,4.8,14
42,Other,1.85,Twitter,6.0,6.5,3
25,Male,3.75,Telegram,8.0,5.17,21
22,Male,3.88,Instagram,8.0,7.62,9
23,Female,5.96,Twitter,7.0,6.5,0
40,Female,0.82,Facebook,10.0,6.89,7
47,Female,3.87,Telegram,1.0,6.5,16
31,Female,5.96,Telegram,5.0,5.86,19
40,Female,4.14,TikTok,8.0,6.5,15
28,Female,6.8,TikTok,9.0,6.84,11
48,Male,2.94,Facebook,5.0,5.65,30
23,Female,2.88,Telegram,6.0,4.99,21
28,Male,3.03,TikTok,2.0,3.78,27
29,Female,6.63,Instagram,6.0,6.94,2
19,Male,0.0,Telegram,7.0,8.08,11
53,Male,4.68,Twitter,2.0,6.5,2
34,Female,6.25,Telegram,5.0,6.71,23
45,Male,6.21,Instagram,8.0,4.31,29
45,Male,3.36,TikTok,4.0,7.36,2
39,Male,5.37,Facebook,9.0,6.12,14
55,Male,3.41,Instagram,7.0,6.5,14
24,Female,0.0,TikTok,10.0,5.41,24
49,Female,1.25,Telegram,2.0,6.11,15
28,Male,3.12,TikTok,6.0,4.82,30
41,Male,4.7,TikTok,8.0,7.2,8
20,Male,3.03,Twitter,5.0,7.41,10
47,Male,0.0,Instagram,2.0,3.86,6
19,Male,5.71,TikTok,9.0,5.77,22
31,Female,1.0,TikTok,7.0,9.21,31
35,Female,4.66,Twitter,5.0,6.29,31
61,Female,1.45,Telegram,9.0,6.47,10
48,Male,5.03,Facebook,2.0,6.17,13
30,Female,0.0,TikTok,2.0,5.1,1
43,Female,3.03,TikTok,4.0,5.07,16
61,Female,6.09,Twitter,10.0,5.58,31
29,Female,1.69,Facebook,1.0,9.34,3
35,Female,2.97,Instagram,2.0,9.18,1
26,Female,0.0,TikTok,3.0,5.04,26
38,Male,1.37,Instagram,10.0,6.5,29
65,Male,2.72,Twitter,6.0,5.27,14
57,Male,5.03,TikTok,9.0,6.5,2
60,Male,5.56,Telegram,8.0,6.02,12
41,Other,4.21,TikTok,8.0,7.12,9
51,Male,0.0,Telegram,3.0,4.46,20
25,Female,2.54,Instagram,7.0,8.9,12
61,Male,2.43,Instagram,3.0,6.5,27
50,Male,4.01,Telegram,3.0,6.12,6
40,Other,4.09,Instagram,10.0,8.08,3
30,Male,2.52,Facebook,4.0,9.09,19
31,Female,3.7,TikTok,5.0,6.5,31
31,Female,1.31,Twitter,7.0,5.87,0
33,Female,5.06,Facebook,9.0,6.5,9
55,Female,1.07,Facebook,5.0,6.49,30
56,Female,2.36,Twitter,8.0,4.33,23
43,Female,5.34,Instagram,1.0,6.25,4
43,Male,3.93,Instagram,5.0,6.5,30
18,Female,1.6,Twitter,10.0,8.1,26
49,Other,3.31,Facebook,4.0,5.29,30
32,Female,3.37,TikTok,10.0,8.09,23
38,Male,6.58,Facebook,4.0,5.4,17
35,Female,4.77,TikTok,7.0,6.5,11
47,Female,4.41,TikTok,2.0,6.84,1
30,Male,1.25,Instagram,10.0,7.57,19
41,Female,1.34,TikTok,7.0,5.48,2
47,Female,1.66,Telegram,5.0,8.13,10
19,Female,6.4,Telegram,10.0,3.2,17
36,Male,2.12,Facebook,8.0,4.36,21
64,Male,2.32,Facebook,6.0,9.02,28
61,Female,0.2,Telegram,2.0,4.06,28
64,Female,0.41,Facebook,7.0,6.15,16
42,Male,3.15,Instagram,7.0,6.91,17
31,Male,5.22,Telegram,5.0,7.9,7
23,Male,2.86,Twitter,2.0,6.35,18
29,Female,3.05,Instagram,10.0,8.36,24
40,Female,3.03,Telegram,2.0,8.1,27
47,Female,2.95,Facebook,3.0,5.28,4
47,Female,5.06,Facebook,4.0,4.97,11
55,Female,4.71,Facebook,4.0,7.09,13
47,Male,1.86,Facebook,2.0,8.99,23
58,Female,2.47,Twitter,2.0,3.47,18
47,Male,3.83,TikTok,8.0,7.02,8
53,Female,3.42,Instagram,9.0,7.68,20
51,Male,6.1,Twitter,10.0,5.8,6
33,Male,3.03,Facebook,3.0,6.5,0
41,Male,3.03,Telegram,10.0,8.3,18
31,Female,3.9,Facebook,10.0,8.28,26
43,Male,3.81,Telegram,5.0,6.5,28
25,Male,1.76,Instagram,9.0,7.49,0
31,Female,2.84,TikTok,5.0,6.18,11
48,Female,2.98,Facebook,3.0,6.52,22
19,Male,5.76,TikTok,2.0,7.1,4
65,Male,2.4,Instagram,10.0,5.89,21
21,Male,2.95,Twitter,1.0,6.15,29
18,Female,3.01,Facebook,4.0,5.91,14
37,Female,6.69,Twitter,6.0,6.98,28
31,Male,4.51,Instagram,1.0,5.18,13
57,Female,4.2,Twitter,3.0,5.83,15
42,Male,3.03,Twitter,9.0,8.4,18
42,Male,2.13,Telegram,2.0,8.36,23
20,Other,3.03,Telegram,5.0,6.5,9
22,Male,2.25,Telegram,8.0,6.33,15
55,Female,3.03,Facebook,3.0,7.91,28
43,Female,3.37,Instagram,1.0,6.5,13
57,Male,4.32,Telegram,3.0,6.89,5
55,Female,3.05,Instagram,4.0,3.78,4
55,Female,8.38,Instagram,8.0,5.92,3
21,Female,0.95,Instagram,3.0,5.02,5
24,Male,2.29,Instagram,1.0,6.65,8
47,Male,1.19,Telegram,1.0,5.19,13
47,Male,0.56,Twitter,7.0,7.3,26
36,Female,3.71,Instagram,7.0,6.52,2
56,Male,2.22,Facebook,7.0,6.51,7
52,Male,2.36,Facebook,4.0,8.11,21
57,Other,3.03,Facebook,5.0,6.24,1
50,Male,3.11,TikTok,2.0,6.88,14
50,Male,0.17,Twitter,7.0,6.13,23
31,Female,0.7,Instagram,5.0,9.35,29
27,Male,3.19,Telegram,4.0,7.59,29
45,Male,3.15,Twitter,6.0,7.29,23
31,Male,3.03,Twitter,6.0,6.5,19
53,Male,3.99,Facebook,8.0,8.66,25
55,Female,3.68,Instagram,6.0,7.64,17
33,Female,0.0,Twitter,5.0,7.18,0
38,Female,2.75,Twitter,8.0,4.2,13
45,Female,3.37,Facebook,10.0,4.66,26
50,Female,0.96,Instagram,2.0,7.83,6
58,Female,4.46,Facebook,4.0,6.5,0
32,Female,1.25,Facebook,9.0,9.1,8
61,Female,4.72,Facebook,9.0,9.9,21
20,Male,3.09,Instagram,5.0,9.75,6
60,Male,2.42,Telegram,2.0,8.82,20
64,Female,4.27,Facebook,3.0,5.61,24
52,Male,3.27,Instagram,6.0,6.5,7
31,Female,3.03,Instagram,5.0,6.13,3
19,Female,1.32,Twitter,9.0,3.99,9
46,Female,5.94,Twitter,7.0,5.07,16
21,Female,1.0,Telegram,10.0,5.82,24
43,Male,5.21,TikTok,7.0,3.0,7
29,Male,3.03,Instagram,10.0,7.95,17
19,Female,3.89,Telegram,2.0,6.5,22
34,Male,4.56,Twitter,3.0,5.57,31
27,Male,4.36,Instagram,9.0,6.45,8
65,Male,5.37,Telegram,7.0,8.57,5
39,Male,4.22,Twitter,4.0,7.55,23
38,Male,6.08,Telegram,4.0,6.44,11
52,Male,2.27,TikTok,8.0,10.0,17
65,Male,3.65,Twitter,5.0,5.78,24
38,Male,4.18,Telegram,4.0,6.5,6
38,Female,0.71,Instagram,2.0,7.92,18
38,Male,2.8,TikTok,7.0,9.45,3
61,Male,1.04,TikTok,3.0,5.72,14
49,Other,2.0,Facebook,2.0,4.89,8
22,Male,3.71,TikTok,2.0,6.43,27
56,Female,2.7,Facebook,1.0,6.26,18
26,Male,1.85,Telegram,4.0,7.89,10
35,Male,3.81,Twitter,3.0,6.64,29
38,Male,2.83,Twitter,7.0,6.5,11
25,Female,3.06,Telegram,4.0,7.41,10
61,Female,3.05,Twitter,8.0,6.41,0
51,Male,3.7,Twitter,1.0,4.88,10
27,Female,0.0,Telegram,5.0,7.38,17
58,Female,3.07,Instagram,8.0,5.58,0
41,Male,6.21,TikTok,10.0,5.73,28
57,Female,0.0,Facebook,9.0,6.5,23
41,Female,2.25,Twitter,1.0,6.8,17
49,Male,3.26,Telegram,4.0,7.8,0
50,Male,0.73,Instagram,6.0,5.46,27
55,Female,0.0,Instagram,1.0,6.06,17
61,Other,2.12,TikTok,2.0,6.51,12
51,Male,3.03,Telegram,8.0,4.92,11
28,Female,3.03,Twitter,7.0,8.39,29
48,Male,3.03,Facebook,9.0,8.63,15
40,Female,3.45,Facebook,6.0,8.28,9
39,Female,4.43,Telegram,8.0,9.1,15
60,Female,2.29,TikTok,1.0,5.47,19
35,Male,3.03,TikTok,5.0,7.0,7
57,Male,3.03,Twitter,2.0,4.44,3
64,Female,3.03,Facebook,9.0,6.07,21
58,Male,3.03,Twitter,6.0,9.97,30
64,Male,0.82,Telegram,4.0,6.01,7
56,Female,1.24,Instagram,1.0,7.61,25
37,Male,3.67,Telegram,4.0,3.21,13
30,Female,2.34,Twitter,9.0,4.28,4
62,Male,0.0,TikTok,3.0,7.89,23
18,Female,3.86,Twitter,3.0,3.0,0
21,Male,1.32,TikTok,1.0,6.42,17
41,Male,3.04,Telegram,4.0,5.46,5
53,Female,3.53,Instagram,10.0,7.74,25
53,Female,2.19,Twitter,3.0,4.28,7
62,Female,2.41,Twitter,8.0,6.53,22
19,Female,4.31,Twitter,5.0,6.5,19
45,Male,0.0,Telegram,4.0,5.76,17
43,Female,0.48,Twitter,6.0,6.5,1
40,Male,0.0,TikTok,4.0,5.86,19
32,Male,1.75,Telegram,8.0,6.71,30
53,Male,6.15,TikTok,7.0,5.51,5
44,Male,0.76,Instagram,8.0,7.03,22
23,Male,3.23,Instagram,1.0,4.96,13
52,Male,2.88,Telegram,10.0,5.46,4
56,Female,0.97,TikTok,8.0,6.61,22
55,Male,1.64,Instagram,8.0,5.11,5
52,Female,3.03,Instagram,8.0,5.4,31
53,Female,3.86,Twitter,2.0,6.5,25
27,Female,5.96,Instagram,10.0,3.0,26
47,Male,0.43,Twitter,9.0,8.61,24
58,Female,3.32,Facebook,3.0,7.25,24
55,Female,5.21,Twitter,3.0,6.49,10
46,Female,4.87,Facebook,10.0,6.8,16
60,Male,4.4,Twitter,2.0,6.41,7
56,Male,6.02,Instagram,1.0,8.26,13
21,Male,0.23,Telegram,2.0,7.64,21
22,Male,1.57,Instagram,10.0,6.5,0
21,Female,2.76,Twitter,8.0,7.25,6
53,Female,4.39,Twitter,2.0,5.65,29
62,Male,4.84,TikTok,10.0,6.84,22
33,Male,3.04,Facebook,1.0,7.58,13
42,Male,4.0,Facebook,5.0,9.6,11
31,Male,3.77,TikTok,3.0,5.36,16
28,Female,0.0,Telegram,1.0,6.5,28
51,Male,0.0,Instagram,7.0,5.2,0
39,Male,2.26,Telegram,4.0,7.29,25
31,Female,2.84,Facebook,5.0,4.24,16
41,Male,3.13,TikTok,10.0,5.87,5
56,Female,2.01,Telegram,4.0,5.28,29
43,Female,3.66,Facebook,1.0,7.48,1
60,Female,3.0,Instagram,3.0,4.24,19
53,Male,1.48,TikTok,8.0,5.43,0
56,Male,0.26,Facebook,2.0,6.66,22
33,Female,1.46,Instagram,7.0,5.51,5
55,Male,3.55,Telegram,10.0,8.64,10
49,Male,2.81,Twitter,4.0,6.53,2
23,Female,3.39,Telegram,7.0,5.82,19
51,Female,3.38,Twitter,7.0,3.07,16
25,Male,5.34,Telegram,6.0,8.31,13
47,Male,1.63,Instagram,4.0,6.31,20
44,Female,4.53,TikTok,2.0,6.5,31
24,Male,6.59,Twitter,2.0,6.5,4
44,Male,0.01,Telegram,4.0,7.66,11
42,Female,3.63,Telegram,10.0,9.51,7
63,Male,1.94,Telegram,2.0,6.28,27
58,Male,1.34,TikTok,4.0,6.5,24
32,Male,7.31,Telegram,3.0,6.98,31
39,Female,2.26,Facebook,1.0,7.04,4
35,Female,5.04,Twitter,10.0,5.25,30
29,Female,4.79,Telegram,3.0,6.02,5
40,Female,3.12,Twitter,1.0,3.0,4
62,Female,3.03,Twitter,9.0,9.82,22
56,Male,2.73,TikTok,10.0,7.86,22
47,Male,1.9,Telegram,5.0,7.07,1
27,Male,2.94,Instagram,2.0,6.71,15
51,Male,2.27,Twitter,10.0,6.74,17
63,Female,1.54,TikTok,3.0,4.53,14
30,Female,6.49,Telegram,10.0,5.24,1
46,Female,3.88,Twitter,6.0,5.09,3
55,Male,2.39,Telegram,5.0,8.83,28
58,Female,5.21,Telegram,6.0,6.12,8
62,Male,2.27,TikTok,5.0,8.04,28
26,Female,1.95,Instagram,10.0,4.16,25
30,Male,0.98,Facebook,1.0,4.79,29
54,Male,2.64,TikTok,4.0,6.88,28
31,Female,4.47,TikTok,5.0,7.81,4
54,Male,4.27,Telegram,7.0,6.53,26
26,Male,3.75,Instagram,6.0,6.72,28
25,Female,3.42,Instagram,7.0,7.9,21
56,Male,3.03,Facebook,9.0,8.88,9
57,Female,6.27,Instagram,7.0,5.06,10
20,Male,3.03,Twitter,1.0,9.63,13
64,Male,2.83,Facebook,6.0,5.54,3
57,Female,3.04,Facebook,5.0,7.37,13
50,Female,0.0,Facebook,3.0,7.81,27
49,Male,3.03,TikTok,3.0,6.5,1
24,Female,1.53,Facebook,2.0,5.71,1
36,Female,5.48,Instagram,1.0,5.73,13
51,Female,5.72,Twitter,7.0,5.5,7
31,Male,0.47,Instagram,9.0,7.49,6
64,Male,2.07,TikTok,3.0,8.77,16
63,Male,3.34,Facebook,10.0,5.01,29
36,Male,5.98,Instagram,5.0,8.17,5
34,Male,5.55,TikTok,6.0,5.85,30
45,Female,2.67,Twitter,8.0,8.33,9
36,Female,5.63,TikTok,5.0,6.29,29
44,Male,3.03,Instagram,5.0,6.5,4
65,Female,4.11,TikTok,8.0,6.5,17
36,Female,3.11,Instagram,1.0,7.18,22
50,Male,6.28,Telegram,6.0,8.7,26
24,Male,1.85,Instagram,9.0,5.26,13
46,Male,4.55,Facebook,2.0,3.65,14
60,Female,7.14,Telegram,5.0,6.68,22
22,Male,2.82,Twitter,3.0,6.46,9
47,Male,3.87,Facebook,8.0,6.45,31
60,Male,2.93,Instagram,4.0,4.64,30
25,Female,1.74,Telegram,1.0,5.59,12
59,Female,2.04,Facebook,10.0,6.69,19
29,Male,4.03,Twitter,1.0,6.41,12
59,Male,1.96,TikTok,6.0,6.23,27
30,Female,3.38,Instagram,4.0,6.5,10
43,Female,3.03,Telegram,2.0,6.74,22
35,Female,3.03,TikTok,5.0,8.68,18
59,Other,4.46,TikTok,7.0,6.25,27
37,Male,0.79,Telegram,5.0,7.88,19
33,Male,2.13,Telegram,5.0,5.05,30
54,Female,3.03,Twitter,9.0,6.23,28
20,Male,2.54,Telegram,2.0,7.38,13
44,Male,4.55,Telegram,6.0,7.0,8
32,Male,1.65,TikTok,9.0,4.32,3
51,Male,1.82,Instagram,9.0,5.0,15
62,Male,2.4,TikTok,7.0,8.07,26
39,Female,3.85,TikTok,7.0,6.5,26
57,Male,0.0,TikTok,2.0,9.53,18
40,Male,3.75,TikTok,1.0,7.04,9
21,Male,0.0,Instagram,10.0,6.16,21
58,Female,2.97,Instagram,2.0,8.43,31
40,Female,1.8,Facebook,2.0,5.35,15
64,Male,0.0,Facebook,2.0,5.33,24
26,Male,4.89,Facebook,3.0,5.85,30
41,Female,2.07,TikTok,7.0,6.67,28
38,Male,0.53,Telegram,8.0,6.28,2
58,Other,3.61,TikTok,4.0,5.63,12
63,Female,5.07,Instagram,7.0,6.76,12
33,Male,0.55,Telegram,7.0,6.06,30
42,Female,4.98,TikTok,4.0,5.73,3
43,Male,0.0,Telegram,9.0,3.65,12
62,Male,0.0,TikTok,2.0,5.38,4
26,Male,2.33,Instagram,8.0,7.01,6
56,Male,5.05,Twitter,10.0,3.56,30
50,Male,2.02,Telegram,3.0,5.95,7
18,Male,2.91,TikTok,6.0,5.65,18
22,Female,1.75,Twitter,3.0,7.71,16
26,Male,7.27,Instagram,10.0,7.2,26
61,Male,2.15,TikTok,2.0,8.06,23
23,Female,1.82,Instagram,9.0,3.83,18
45,Female,2.38,Instagram,4.0,5.78,30
62,Female,2.51,Telegram,2.0,9.05,23
43,Male,3.03,Twitter,3.0,7.39,18
45,Female,1.13,Facebook,4.0,8.23,25
57,Male,0.39,Instagram,7.0,5.39,20
32,Male,1.53,Twitter,10.0,6.42,26
23,Female,6.25,Twitter,3.0,10.0,15
44,Female,0.0,Facebook,1.0,3.84,16
55,Female,0.36,Facebook,10.0,8.74,11
21,Female,4.05,TikTok,5.0,6.21,1
28,Female,1.32,Instagram,1.0,6.5,12
38,Male,3.03,Facebook,1.0,5.86,1
47,Female,5.3,Facebook,10.0,6.5,12
35,Male,0.0,Telegram,5.0,3.54,28
52,Female,0.35,Instagram,7.0,5.07,21
20,Male,3.03,TikTok,2.0,6.44,28
29,Male,3.91,Twitter,4.0,6.77,12
44,Female,0.18,Instagram,8.0,8.17,0
47,Male,1.19,Facebook,6.0,6.5,14
38,Female,4.42,Instagram,8.0,7.08,4
55,Female,2.82,Telegram,10.0,6.14,14
38,Male,3.46,Facebook,5.0,6.5,9
55,Female,1.79,Twitter,10.0,3.33,6
57,Female,2.08,TikTok,2.0,6.86,16
32,Female,5.18,Telegram,2.0,6.19,31
35,Female,4.6,Telegram,2.0,6.95,14
46,Male,0.0,Telegram,8.0,3.55,17
55,Male,4.82,Facebook,6.0,6.2,18
38,Male,0.0,Telegram,4.0,7.94,11
34,Female,0.0,Telegram,1.0,7.68,23
58,Male,6.4,TikTok,6.0,6.49,30
35,Other,2.98,Instagram,7.0,6.57,30
54,Female,2.69,TikTok,8.0,5.67,28
55,Male,4.47,Twitter,7.0,5.21,12
29,Male,0.0,Twitter,2.0,7.61,27
28,Female,3.35,Facebook,3.0,9.67,5
65,Female,5.06,Twitter,3.0,7.0,23
26,Male,6.27,TikTok,9.0,6.5,18
18,Male,6.5,Twitter,1.0,7.54,24
20,Female,5.68,Telegram,9.0,5.56,5
38,Male,3.7,Facebook,10.0,5.47,6
40,Female,3.03,TikTok,1.0,4.41,0
26,Male,2.06,TikTok,1.0,7.56,23
36,Female,2.86,Instagram,1.0,9.95,2
62,Male,5.03,Facebook,6.0,6.5,11
63,Female,0.34,Twitter,1.0,5.19,24
36,Female,3.43,Facebook,2.0,6.63,21
40,Female,4.54,Twitter,10.0,5.09,17
44,Male,1.34,Telegram,2.0,5.91,30
56,Male,4.66,Facebook,2.0,7.98,8
53,Female,4.06,Telegram,6.0,5.11,13
29,Female,2.02,Telegram,7.0,5.0,18
44,Female,3.03,Telegram,2.0,7.71,27
63,Male,0.69,Facebook,6.0,9.23,25
51,Female,2.86,Facebook,8.0,7.44,3
45,Male,2.84,Facebook,8.0,5.96,4
48,Female,1.41,Facebook,1.0,5.94,19
49,Male,4.05,TikTok,8.0,4.66,24
37,Female,2.75,Instagram,3.0,4.47,26
57,Female,1.18,Facebook,6.0,8.46,28
52,Female,0.7,TikTok,9.0,6.76,13
48,Female,2.4,Twitter,6.0,5.35,31
55,Female,3.03,TikTok,2.0,8.2,3
39,Male,6.13,TikTok,7.0,6.33,28
62,Male,3.8,Twitter,9.0,5.08,21
58,Female,3.03,Twitter,3.0,7.52,22
26,Female,1.94,Facebook,2.0,6.5,7
26,Male,3.9,Instagram,5.0,6.5,29
32,Male,2.04,Instagram,8.0,7.31,23
30,Female,6.79,Telegram,1.0,5.75,13
39,Male,6.04,Twitter,2.0,6.5,25
33,Female,0.41,Instagram,3.0,9.57,0
19,Male,6.2,Facebook,3.0,7.34,21
43,Female,2.54,Facebook,9.0,6.5,20
31,Female,3.81,TikTok,8.0,4.64,6
55,Female,2.15,Facebook,3.0,7.25,17
51,Female,0.0,Twitter,9.0,6.12,11
25,Male,0.66,Facebook,1.0,6.79,16
53,Female,3.67,TikTok,3.0,10.0,3
38,Male,2.91,Facebook,6.0,7.17,3
63,Female,2.39,Twitter,7.0,6.77,16
60,Male,2.92,Facebook,4.0,5.32,22
45,Male,0.58,Facebook,1.0,7.26,5
63,Male,0.29,Telegram,3.0,4.95,8
61,Female,0.0,Facebook,7.0,7.67,0
23,Female,3.03,Twitter,5.0,10.0,15
37,Male,4.8,TikTok,6.0,6.31,12
48,Male,5.17,TikTok,4.0,3.31,4
50,Male,0.0,Instagram,6.0,6.74,23
61,Male,2.07,Telegram,8.0,6.17,27
24,Female,3.96,Instagram,7.0,7.77,27
25,Female,3.03,Telegram,4.0,3.4,5
26,Female,2.22,Twitter,3.0,7.24,14
19,Male,4.67,Facebook,6.0,4.61,4
34,Female,6.67,Telegram,3.0,3.0,20
62,Male,0.0,Telegram,6.0,8.04,12
54,Female,3.03,Telegram,1.0,5.7,30
59,Male,2.27,Instagram,5.0,4.86,12
61,Female,3.24,TikTok,6.0,9.58,1
34,Female,2.63,TikTok,4.0,7.11,9
55,Male,3.03,TikTok,8.0,7.93,30
52,Male,3.33,Twitter,8.0,3.59,7
64,Female,4.01,Telegram,8.0,9.23,13
56,Male,1.78,TikTok,2.0,6.08,29
47,Female,0.0,Telegram,7.0,6.41,14
23,Female,3.29,Facebook,9.0,7.79,26
21,Female,5.39,TikTok,1.0,6.5,18
26,Male,4.66,Telegram,4.0,7.25,25
23,Male,2.54,Facebook,6.0,5.87,17
30,Female,2.2,Twitter,6.0,7.62,16
39,Female,2.64,Twitter,2.0,6.5,26
45,Other,2.2,Telegram,8.0,6.67,1
47,Female,2.75,Instagram,4.0,7.72,12
53,Female,3.64,TikTok,8.0,5.58,28
19,Other,5.36,TikTok,7.0,4.24,5
53,Male,0.0,Facebook,2.0,6.66,29
25,Female,2.05,Telegram,4.0,6.68,20
62,Female,5.75,TikTok,2.0,5.83,16
59,Male,2.21,TikTok,4.0,8.41,3
26,Male,5.22,Telegram,5.0,4.5,27
18,Male,3.38,Instagram,9.0,7.14,24
30,Female,5.77,Facebook,8.0,5.63,30
32,Female,3.58,Telegram,7.0,8.73,5
49,Male,5.36,TikTok,4.0,7.87,12
51,Female,3.63,TikTok,7.0,7.5,11
60,Male,5.23,Instagram,5.0,6.44,18
48,Female,6.5,Instagram,5.0,4.05,31
31,Female,4.37,Facebook,3.0,6.02,31
64,Other,4.9,Instagram,5.0,8.48,30
31,Male,1.79,Telegram,8.0,3.96,7
65,Female,3.0,Instagram,1.0,5.2,18
64,Male,3.03,Twitter,9.0,6.5,24
36,Male,4.66,Twitter,9.0,7.01,16
44,Female,3.03,Instagram,9.0,6.5,7
26,Other,6.52,Telegram,2.0,3.48,0
54,Female,2.24,Instagram,2.0,4.69,7
54,Female,4.96,TikTok,5.0,6.5,20
60,Male,2.43,Instagram,3.0,7.02,5
45,Male,2.53,Facebook,1.0,4.73,27
41,Female,0.0,TikTok,10.0,7.31,14
45,Male,3.02,Facebook,2.0,4.93,13
53,Other,0.84,Facebook,1.0,6.42,25
35,Female,4.56,TikTok,7.0,6.31,30
42,Male,1.46,Facebook,5.0,6.5,6
52,Female,3.03,Instagram,8.0,6.44,18
21,Male,2.98,Twitter,9.0,7.02,16
31,Male,4.78,Instagram,5.0,4.93,24
56,Female,3.31,Instagram,3.0,5.74,11
43,Female,2.24,Twitter,7.0,8.32,11
25,Other,4.09,Facebook,6.0,4.81,14
41,Male,3.7,Instagram,3.0,5.57,24
33,Female,2.14,Telegram,2.0,4.62,7
37,Male,0.0,Twitter,8.0,7.61,20
32,Male,5.72,Facebook,6.0,5.49,2
24,Female,1.8,Twitter,6.0,5.9,5
34,Male,4.5,Facebook,10.0,7.4,31
39,Female,4.09,Twitter,7.0,5.96,8
39,Female,0.33,TikTok,6.0,6.5,15
29,Male,3.03,Twitter,6.0,6.33,9
35,Female,0.0,Twitter,4.0,7.86,7
63,Male,0.16,Telegram,9.0,6.5,24
64,Female,3.03,Twitter,1.0,7.78,10
32,Male,3.94,Instagram,5.0,5.43,6
54,Male,5.7,Facebook,3.0,5.3,6
33,Female,2.84,Telegram,5.0,10.0,31
22,Other,0.64,TikTok,10.0,7.18,19
19,Female,3.13,Telegram,5.0,6.35,9
45,Male,2.89,Instagram,3.0,5.47,27
58,Male,2.84,Facebook,7.0,8.95,3
44,Female,3.39,Telegram,9.0,7.45,0
48,Female,3.03,Facebook,6.0,7.76,28
58,Male,4.14,Twitter,6.0,5.1,6
53,Male,0.03,TikTok,8.0,7.56,22
60,Male,0.0,Telegram,8.0,5.38,1
18,Female,4.05,Telegram,1.0,5.0,9
46,Male,3.04,Instagram,4.0,6.5,20
18,Male,0.47,Instagram,1.0,6.19,27
25,Male,2.44,TikTok,10.0,7.57,2
